s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+4.60000000E-01,+5.00000000E+00,-1.39796238E-10,-4.57534514E-09,+4.57748032E-09,-1.60134107E+00,-3.74039768E-10,-6.66542535E-09,+6.67591198E-09,-1.62685395E+00
+4.70000000E-01,+5.00000000E+00,-1.36517684E-10,-4.41684093E-09,+4.41895020E-09,-1.60169493E+00,-3.57327633E-10,-6.38711358E-09,+6.39710114E-09,-1.62668316E+00
+4.80000000E-01,+5.00000000E+00,-1.33095739E-10,-4.25747865E-09,+4.25955854E-09,-1.60204778E+00,-3.40825412E-10,-6.11109066E-09,+6.12058748E-09,-1.62651023E+00
+4.90000000E-01,+5.00000000E+00,-1.29537162E-10,-4.09751584E-09,+4.09956290E-09,-1.60239939E+00,-3.24556926E-10,-5.83776645E-09,+5.84678153E-09,-1.62633523E+00
+5.00000000E-01,+5.00000000E+00,-1.25849532E-10,-3.93721807E-09,+3.93922889E-09,-1.60274952E+00,-3.08545269E-10,-5.56754506E-09,+5.57608807E-09,-1.62615825E+00
+5.10000000E-01,+5.00000000E+00,-1.22041228E-10,-3.77685817E-09,+3.77882941E-09,-1.60309798E+00,-2.92812756E-10,-5.30082378E-09,+5.30890498E-09,-1.62597935E+00
+5.20000000E-01,+5.00000000E+00,-1.18121401E-10,-3.61671544E-09,+3.61864384E-09,-1.60344458E+00,-2.77380853E-10,-5.03799196E-09,+5.04562218E-09,-1.62579861E+00
+5.30000000E-01,+5.00000000E+00,-1.14099934E-10,-3.45707467E-09,+3.45895708E-09,-1.60378911E+00,-2.62270121E-10,-4.77942986E-09,+4.78662046E-09,-1.62561612E+00
+5.40000000E-01,+5.00000000E+00,-1.09987409E-10,-3.29822522E-09,+3.30005861E-09,-1.60413143E+00,-2.47500162E-10,-4.52550751E-09,+4.53227035E-09,-1.62543193E+00
+5.50000000E-01,+5.00000000E+00,-1.05795055E-10,-3.14045990E-09,+3.14224139E-09,-1.60447135E+00,-2.33089553E-10,-4.27658350E-09,+4.28293091E-09,-1.62524614E+00
+5.60000000E-01,+5.00000000E+00,-1.01534700E-10,-2.98407385E-09,+2.98580073E-09,-1.60480874E+00,-2.19055798E-10,-4.03300386E-09,+4.03894857E-09,-1.62505880E+00
+5.70000000E-01,+5.00000000E+00,-9.72187142E-11,-2.82936330E-09,+2.83103305E-09,-1.60514345E+00,-2.05415269E-10,-3.79510079E-09,+3.80065592E-09,-1.62487000E+00
+5.80000000E-01,+5.00000000E+00,-9.28599476E-11,-2.67662431E-09,+2.67823462E-09,-1.60547535E+00,-1.92183155E-10,-3.56319148E-09,+3.56837048E-09,-1.62467980E+00
+5.90000000E-01,+5.00000000E+00,-8.84716628E-11,-2.52615141E-09,+2.52770018E-09,-1.60580433E+00,-1.79373413E-10,-3.33757694E-09,+3.34239355E-09,-1.62448828E+00
+6.00000000E-01,+5.00000000E+00,-8.40674630E-11,-2.37823615E-09,+2.37972152E-09,-1.60613028E+00,-1.66998716E-10,-3.11854072E-09,+3.12300893E-09,-1.62429550E+00
+6.10000000E-01,+5.00000000E+00,-7.96612155E-11,-2.23316568E-09,+2.23458606E-09,-1.60645309E+00,-1.55070413E-10,-2.90634778E-09,+2.91048180E-09,-1.62410155E+00
+6.20000000E-01,+5.00000000E+00,-7.52669702E-11,-2.09122116E-09,+2.09257522E-09,-1.60677267E+00,-1.43598484E-10,-2.70124330E-09,+2.70505746E-09,-1.62390648E+00
+6.30000000E-01,+5.00000000E+00,-7.08988744E-11,-1.95267627E-09,+1.95396297E-09,-1.60708895E+00,-1.32591498E-10,-2.50345145E-09,+2.50696024E-09,-1.62371037E+00
+6.40000000E-01,+5.00000000E+00,-6.65710830E-11,-1.81779553E-09,+1.81901411E-09,-1.60740184E+00,-1.22056580E-10,-2.31317435E-09,+2.31639232E-09,-1.62351327E+00
+6.50000000E-01,+5.00000000E+00,-6.22976666E-11,-1.68683271E-09,+1.68798270E-09,-1.60771129E+00,-1.11999378E-10,-2.13059092E-09,+2.13353264E-09,-1.62331527E+00
+6.60000000E-01,+5.00000000E+00,-5.80925155E-11,-1.56002913E-09,+1.56111038E-09,-1.60801723E+00,-1.02424035E-10,-1.95585579E-09,+1.95853582E-09,-1.62311642E+00
+6.70000000E-01,+5.00000000E+00,-5.39692417E-11,-1.43761204E-09,+1.43862471E-09,-1.60831960E+00,-9.33331649E-11,-1.78909835E-09,+1.79153119E-09,-1.62291679E+00
+6.80000000E-01,+5.00000000E+00,-4.99410788E-11,-1.31979292E-09,+1.32073747E-09,-1.60861837E+00,-8.47278302E-11,-1.63042178E-09,+1.63262182E-09,-1.62271644E+00
+6.90000000E-01,+5.00000000E+00,-4.60207816E-11,-1.20676584E-09,+1.20764303E-09,-1.60891349E+00,-7.66075323E-11,-1.47990214E-09,+1.48188362E-09,-1.62251543E+00
+7.00000000E-01,+5.00000000E+00,-4.22205234E-11,-1.09870581E-09,+1.09951673E-09,-1.60920493E+00,-6.89702002E-11,-1.33758760E-09,+1.33936458E-09,-1.62231383E+00
+7.10000000E-01,+5.00000000E+00,-3.85517955E-11,-9.95767227E-10,+9.96513227E-10,-1.60949267E+00,-6.18121877E-11,-1.20349770E-09,+1.20508401E-09,-1.62211169E+00
+7.20000000E-01,+5.00000000E+00,-3.50253060E-11,-8.98082300E-10,+8.98765036E-10,-1.60977668E+00,-5.51282768E-11,-1.07762277E-09,+1.07903196E-09,-1.62190907E+00
+7.30000000E-01,+5.00000000E+00,-3.16508817E-11,-8.05759609E-10,+8.06381005E-10,-1.61005694E+00,-4.89116877E-11,-9.59923409E-10,+9.61168717E-10,-1.62170604E+00
+7.40000000E-01,+5.00000000E+00,-2.84373719E-11,-7.18882720E-10,+7.19444959E-10,-1.61033345E+00,-4.31540953E-11,-8.50330099E-10,+8.51424426E-10,-1.62150264E+00
+7.50000000E-01,+5.00000000E+00,-2.53925573E-11,-6.37508923E-10,+6.38014427E-10,-1.61060619E+00,-3.78456542E-11,-7.48743013E-10,+7.49698868E-10,-1.62129893E+00
+7.60000000E-01,+5.00000000E+00,-2.25230625E-11,-5.61668086E-10,+5.62119495E-10,-1.61087516E+00,-3.29750309E-11,-6.55031908E-10,+6.55861382E-10,-1.62109497E+00
+7.70000000E-01,+5.00000000E+00,-1.98342758E-11,-4.91361668E-10,+4.91761819E-10,-1.61114036E+00,-2.85294450E-11,-5.69036232E-10,+5.69750966E-10,-1.62089081E+00
+7.80000000E-01,+5.00000000E+00,-1.73302761E-11,-4.26561900E-10,+4.26913800E-10,-1.61140181E+00,-2.44947193E-11,-4.90565405E-10,+4.91176555E-10,-1.62068650E+00
+7.90000000E-01,+5.00000000E+00,-1.50137680E-11,-3.67211167E-10,+3.67517964E-10,-1.61165949E+00,-2.08553394E-11,-4.19399303E-10,+4.19917516E-10,-1.62048209E+00
+8.00000000E-01,+5.00000000E+00,-1.28860287E-11,-3.13221606E-10,+3.13486562E-10,-1.61191343E+00,-1.75945238E-11,-3.55288967E-10,+3.55724356E-10,-1.62027763E+00
+8.10000000E-01,+5.00000000E+00,-1.09468651E-11,-2.64474969E-10,+2.64701423E-10,-1.61216364E+00,-1.46943040E-11,-2.97957557E-10,+2.98319675E-10,-1.62007317E+00
+8.20000000E-01,+5.00000000E+00,-9.19458528E-12,-2.20822749E-10,+2.21014088E-10,-1.61241014E+00,-1.21356173E-11,-2.47101564E-10,+2.47399386E-10,-1.61986876E+00
+8.30000000E-01,+5.00000000E+00,-7.62598518E-12,-1.82086636E-10,+1.82246258E-10,-1.61265295E+00,-9.89840966E-12,-2.02392306E-10,+2.02634212E-10,-1.61966443E+00
+8.40000000E-01,+5.00000000E+00,-6.23635194E-12,-1.48059304E-10,+1.48190585E-10,-1.61289208E+00,-7.96175304E-12,-1.63477729E-10,+1.63671493E-10,-1.61946025E+00
+8.50000000E-01,+5.00000000E+00,-5.01948662E-12,-1.18505586E-10,+1.18611843E-10,-1.61312756E+00,-6.30397487E-12,-1.29984544E-10,+1.30137319E-10,-1.61925624E+00
+8.60000000E-01,+5.00000000E+00,-3.96774779E-12,-9.31640669E-11,+9.32485195E-11,-1.61335943E+00,-4.90280198E-12,-1.01520708E-10,+1.01639026E-10,-1.61905245E+00
+8.70000000E-01,+5.00000000E+00,-3.07211851E-12,-7.17491221E-11,+7.18148622E-11,-1.61358770E+00,-3.73551913E-12,-7.76782893E-11,+7.77680573E-11,-1.61884892E+00
+8.80000000E-01,+5.00000000E+00,-2.32229878E-12,-5.39534641E-11,+5.40034199E-11,-1.61381240E+00,-2.77914314E-12,-5.80367449E-11,+5.81032477E-11,-1.61864570E+00
+8.90000000E-01,+5.00000000E+00,-1.70682599E-12,-3.94512224E-11,+3.94881274E-11,-1.61403357E+00,-2.01061319E-12,-4.21666227E-11,+4.22145311E-11,-1.61844281E+00
+9.00000000E-01,+5.00000000E+00,-1.21322592E-12,-2.79016090E-11,+2.79279735E-11,-1.61425125E+00,-1.40699826E-12,-2.96337364E-11,+2.96671195E-11,-1.61824031E+00
+9.10000000E-01,+5.00000000E+00,-8.28196909E-13,-1.89532165E-11,+1.89713027E-11,-1.61446545E+00,-9.45722499E-13,-2.00038335E-11,+2.00261765E-11,-1.61803821E+00
+9.20000000E-01,+5.00000000E+00,-5.37830044E-13,-1.22489980E-11,+1.22607998E-11,-1.61467623E+00,-6.04809393E-13,-1.28477915E-11,+1.28620193E-11,-1.61783657E+00
+9.30000000E-01,+5.00000000E+00,-3.27868286E-13,-7.43198105E-12,+7.43920963E-12,-1.61488361E+00,-3.63145631E-13,-7.74737730E-12,+7.75588356E-12,-1.61763541E+00
+9.40000000E-01,+5.00000000E+00,-1.84007671E-13,-4.15177067E-12,+4.15584631E-12,-1.61508763E+00,-2.00765620E-13,-4.30160324E-12,+4.30628579E-12,-1.61743476E+00
+9.50000000E-01,+5.00000000E+00,-9.22437816E-14,-2.07189826E-12,+2.07395066E-12,-1.61528833E+00,-9.91576065E-14,-2.13371822E-12,+2.13602099E-12,-1.61723466E+00
+9.60000000E-01,+5.00000000E+00,-3.92669001E-14,-8.78077006E-13,+8.78954560E-13,-1.61548575E+00,-4.15924061E-14,-8.98871724E-13,+8.99833487E-13,-1.61703514E+00
+9.70000000E-01,+5.00000000E+00,-1.29093863E-14,-2.87426048E-13,+2.87715806E-13,-1.61567993E+00,-1.34757806E-14,-2.92491054E-13,+2.92801320E-13,-1.61683622E+00
+9.80000000E-01,+5.00000000E+00,-2.64898666E-15,-5.87291693E-14,+5.87888804E-14,-1.61587090E+00,-2.72552945E-15,-5.94136972E-14,+5.94761795E-14,-1.61663794E+00
+9.90000000E-01,+5.00000000E+00,-1.71951202E-16,-3.79639191E-15,+3.80028403E-15,-1.61605871E+00,-1.74405590E-16,-3.81834300E-15,+3.82232397E-15,-1.61644033E+00
+1.00000000E+00,+5.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+6.00000000E+00,-4.66281506E-13,-2.90770236E-11,+2.90807620E-11,-1.58683103E+00,-2.33622095E-12,-4.72323729E-11,+4.72901151E-11,-1.62021833E+00
+1.00000000E-02,+6.00000000E+00,-4.66280805E-13,-2.90672298E-11,+2.90709695E-11,-1.58683641E+00,-2.33510342E-12,-4.72117392E-11,+4.72694513E-11,-1.62021628E+00
+2.00000000E-02,+6.00000000E+00,-4.66277877E-13,-2.90378552E-11,+2.90415986E-11,-1.58685253E+00,-2.33175333E-12,-4.71498770E-11,+4.72074992E-11,-1.62021014E+00
+3.00000000E-02,+6.00000000E+00,-4.66270246E-13,-2.89889197E-11,+2.89926693E-11,-1.58687937E+00,-2.32617818E-12,-4.70469031E-11,+4.71043755E-11,-1.62019991E+00
+4.00000000E-02,+6.00000000E+00,-4.66253810E-13,-2.89204566E-11,+2.89242148E-11,-1.58691687E+00,-2.31839044E-12,-4.69030115E-11,+4.69602749E-11,-1.62018559E+00
+5.00000000E-02,+6.00000000E+00,-4.66222873E-13,-2.88325132E-11,+2.88362824E-11,-1.58696496E+00,-2.30840754E-12,-4.67184739E-11,+4.67754695E-11,-1.62016720E+00
+6.00000000E-02,+6.00000000E+00,-4.66170186E-13,-2.87251510E-11,+2.87289334E-11,-1.58702354E+00,-2.29625180E-12,-4.64936384E-11,+4.65503081E-11,-1.62014474E+00
+7.00000000E-02,+6.00000000E+00,-4.66087011E-13,-2.85984461E-11,+2.86022439E-11,-1.58709252E+00,-2.28195036E-12,-4.62289297E-11,+4.62852162E-11,-1.62011825E+00
+8.00000000E-02,+6.00000000E+00,-4.65963188E-13,-2.84524902E-11,+2.84563055E-11,-1.58717175E+00,-2.26553516E-12,-4.59248476E-11,+4.59806947E-11,-1.62008773E+00
+9.00000000E-02,+6.00000000E+00,-4.65787215E-13,-2.82873913E-11,+2.82912259E-11,-1.58726109E+00,-2.24704280E-12,-4.55819669E-11,+4.56373192E-11,-1.62005320E+00
+1.00000000E-01,+6.00000000E+00,-4.65546345E-13,-2.81032743E-11,+2.81071301E-11,-1.58736037E+00,-2.22651446E-12,-4.52009357E-11,+4.52557395E-11,-1.62001470E+00
+1.10000000E-01,+6.00000000E+00,-4.65226688E-13,-2.79002823E-11,+2.79041607E-11,-1.58746940E+00,-2.20399582E-12,-4.47824749E-11,+4.48366776E-11,-1.61997224E+00
+1.20000000E-01,+6.00000000E+00,-4.64813320E-13,-2.76785772E-11,+2.76824797E-11,-1.58758800E+00,-2.17953689E-12,-4.43273767E-11,+4.43809272E-11,-1.61992585E+00
+1.30000000E-01,+6.00000000E+00,-4.64290414E-13,-2.74383412E-11,+2.74422691E-11,-1.58771594E+00,-2.15319191E-12,-4.38365029E-11,+4.38893520E-11,-1.61987558E+00
+1.40000000E-01,+6.00000000E+00,-4.63641363E-13,-2.71797779E-11,+2.71837321E-11,-1.58785299E+00,-2.12501919E-12,-4.33107839E-11,+4.33628840E-11,-1.61982145E+00
+1.50000000E-01,+6.00000000E+00,-4.62848925E-13,-2.69031132E-11,+2.69070944E-11,-1.58799892E+00,-2.09508095E-12,-4.27512169E-11,+4.28025222E-11,-1.61976350E+00
+1.60000000E-01,+6.00000000E+00,-4.61895363E-13,-2.66085967E-11,+2.66126054E-11,-1.58815346E+00,-2.06344319E-12,-4.21588636E-11,+4.22093304E-11,-1.61970177E+00
+1.70000000E-01,+6.00000000E+00,-4.60762600E-13,-2.62965030E-11,+2.63005394E-11,-1.58831635E+00,-2.03017544E-12,-4.15348489E-11,+4.15844356E-11,-1.61963630E+00
+1.80000000E-01,+6.00000000E+00,-4.59432374E-13,-2.59671328E-11,+2.59711968E-11,-1.58848732E+00,-1.99535065E-12,-4.08803583E-11,+4.09290254E-11,-1.61956714E+00
+1.90000000E-01,+6.00000000E+00,-4.57886395E-13,-2.56208142E-11,+2.56249055E-11,-1.58866608E+00,-1.95904492E-12,-4.01966361E-11,+4.02443463E-11,-1.61949433E+00
+2.00000000E-01,+6.00000000E+00,-4.56106509E-13,-2.52579039E-11,+2.52620217E-11,-1.58885234E+00,-1.92133737E-12,-3.94849824E-11,+3.95317008E-11,-1.61941793E+00
+2.10000000E-01,+6.00000000E+00,-4.54074864E-13,-2.48787880E-11,+2.48829315E-11,-1.58904579E+00,-1.88230984E-12,-3.87467511E-11,+3.87924453E-11,-1.61933798E+00
+2.20000000E-01,+6.00000000E+00,-4.51774070E-13,-2.44838837E-11,+2.44880514E-11,-1.58924613E+00,-1.84204675E-12,-3.79833471E-11,+3.80279869E-11,-1.61925453E+00
+2.30000000E-01,+6.00000000E+00,-4.49187363E-13,-2.40736397E-11,+2.40778300E-11,-1.58945305E+00,-1.80063479E-12,-3.71962230E-11,+3.72397810E-11,-1.61916764E+00
+2.40000000E-01,+6.00000000E+00,-4.46298767E-13,-2.36485372E-11,+2.36527481E-11,-1.58966624E+00,-1.75816273E-12,-3.63868766E-11,+3.64293278E-11,-1.61907737E+00
+2.50000000E-01,+6.00000000E+00,-4.43093256E-13,-2.32090911E-11,+2.32133203E-11,-1.58988537E+00,-1.71472117E-12,-3.55568476E-11,+3.55981697E-11,-1.61898377E+00
+2.60000000E-01,+6.00000000E+00,-4.39556900E-13,-2.27558500E-11,+2.27600949E-11,-1.59011014E+00,-1.67040227E-12,-3.47077144E-11,+3.47478875E-11,-1.61888691E+00
+2.70000000E-01,+6.00000000E+00,-4.35677022E-13,-2.22893973E-11,+2.22936548E-11,-1.59034022E+00,-1.62529949E-12,-3.38410903E-11,+3.38800973E-11,-1.61878685E+00
+2.80000000E-01,+6.00000000E+00,-4.31442334E-13,-2.18103510E-11,+2.18146178E-11,-1.59057529E+00,-1.57950737E-12,-3.29586203E-11,+3.29964467E-11,-1.61868364E+00
+2.90000000E-01,+6.00000000E+00,-4.26843075E-13,-2.13193642E-11,+2.13236368E-11,-1.59081503E+00,-1.53312120E-12,-3.20619772E-11,+3.20986112E-11,-1.61857736E+00
+3.00000000E-01,+6.00000000E+00,-4.21871135E-13,-2.08171250E-11,+2.08213993E-11,-1.59105913E+00,-1.48623680E-12,-3.11528576E-11,+3.11882901E-11,-1.61846806E+00
+3.10000000E-01,+6.00000000E+00,-4.16520174E-13,-2.03043563E-11,+2.03086281E-11,-1.59130728E+00,-1.43895022E-12,-3.02329785E-11,+3.02672028E-11,-1.61835582E+00
+3.20000000E-01,+6.00000000E+00,-4.10785722E-13,-1.97818151E-11,+1.97860798E-11,-1.59155917E+00,-1.39135750E-12,-2.93040722E-11,+2.93370844E-11,-1.61824070E+00
+3.30000000E-01,+6.00000000E+00,-4.04665278E-13,-1.92502922E-11,+1.92545451E-11,-1.59181449E+00,-1.34355434E-12,-2.83678828E-11,+2.83996816E-11,-1.61812277E+00
+3.40000000E-01,+6.00000000E+00,-3.98158388E-13,-1.87106111E-11,+1.87148470E-11,-1.59207293E+00,-1.29563589E-12,-2.74261618E-11,+2.74567483E-11,-1.61800211E+00
+3.50000000E-01,+6.00000000E+00,-3.91266712E-13,-1.81636267E-11,+1.81678404E-11,-1.59233422E+00,-1.24769641E-12,-2.64806632E-11,+2.65100409E-11,-1.61787877E+00
+3.60000000E-01,+6.00000000E+00,-3.83994079E-13,-1.76102243E-11,+1.76144103E-11,-1.59259805E+00,-1.19982905E-12,-2.55331391E-11,+2.55613141E-11,-1.61775284E+00
+3.70000000E-01,+6.00000000E+00,-3.76346524E-13,-1.70513174E-11,+1.70554702E-11,-1.59286415E+00,-1.15212554E-12,-2.45853353E-11,+2.46123161E-11,-1.61762438E+00
+3.80000000E-01,+6.00000000E+00,-3.68332312E-13,-1.64878463E-11,+1.64919600E-11,-1.59313224E+00,-1.10467597E-12,-2.36389862E-11,+2.36647835E-11,-1.61749346E+00
+3.90000000E-01,+6.00000000E+00,-3.59961942E-13,-1.59207757E-11,+1.59248444E-11,-1.59340205E+00,-1.05756845E-12,-2.26958102E-11,+2.27204369E-11,-1.61736016E+00
+4.00000000E-01,+6.00000000E+00,-3.51248140E-13,-1.53510920E-11,+1.53551099E-11,-1.59367332E+00,-1.01088892E-12,-2.17575048E-11,+2.17809759E-11,-1.61722456E+00
+4.10000000E-01,+6.00000000E+00,-3.42205832E-13,-1.47798011E-11,+1.47837623E-11,-1.59394581E+00,-9.64720876E-13,-2.08257417E-11,+2.08480743E-11,-1.61708672E+00
+4.20000000E-01,+6.00000000E+00,-3.32852099E-13,-1.42079252E-11,+1.42118236E-11,-1.59421926E+00,-9.19145101E-13,-1.99021616E-11,+1.99233748E-11,-1.61694671E+00
+4.30000000E-01,+6.00000000E+00,-3.23206118E-13,-1.36364995E-11,+1.36403292E-11,-1.59449344E+00,-8.74239452E-13,-1.89883696E-11,+1.90084843E-11,-1.61680462E+00
+4.40000000E-01,+6.00000000E+00,-3.13289083E-13,-1.30665687E-11,+1.30703239E-11,-1.59476812E+00,-8.30078618E-13,-1.80859304E-11,+1.81049692E-11,-1.61666051E+00
+4.50000000E-01,+6.00000000E+00,-3.03124111E-13,-1.24991838E-11,+1.25028588E-11,-1.59504309E+00,-7.86733900E-13,-1.71963627E-11,+1.72143499E-11,-1.61651447E+00
+4.60000000E-01,+6.00000000E+00,-2.92736132E-13,-1.19353975E-11,+1.19389869E-11,-1.59531813E+00,-7.44272999E-13,-1.63211351E-11,+1.63380964E-11,-1.61636655E+00
+4.70000000E-01,+6.00000000E+00,-2.82151759E-13,-1.13762608E-11,+1.13797592E-11,-1.59559304E+00,-7.02759818E-13,-1.54616609E-11,+1.54776235E-11,-1.61621683E+00
+4.80000000E-01,+6.00000000E+00,-2.71399147E-13,-1.08228183E-11,+1.08262206E-11,-1.59586764E+00,-6.62254274E-13,-1.46192933E-11,+1.46342857E-11,-1.61606540E+00
+4.90000000E-01,+6.00000000E+00,-2.60507835E-13,-1.02761038E-11,+1.02794053E-11,-1.59614174E+00,-6.22812122E-13,-1.37953212E-11,+1.38093730E-11,-1.61591231E+00
+5.00000000E-01,+6.00000000E+00,-2.49508572E-13,-9.73713577E-12,+9.74033200E-12,-1.59641515E+00,-5.84484798E-13,-1.29909643E-11,+1.30041062E-11,-1.61575765E+00
+5.10000000E-01,+6.00000000E+00,-2.38433133E-13,-9.20691283E-12,+9.20999969E-12,-1.59668773E+00,-5.47319272E-13,-1.22073692E-11,+1.22196326E-11,-1.61560147E+00
+5.20000000E-01,+6.00000000E+00,-2.27314120E-13,-8.68640869E-12,+8.68938247E-12,-1.59695930E+00,-5.11357919E-13,-1.14456050E-11,+1.14570223E-11,-1.61544387E+00
+5.30000000E-01,+6.00000000E+00,-2.16184755E-13,-8.17656746E-12,+8.17942487E-12,-1.59722972E+00,-4.76638406E-13,-1.07066592E-11,+1.07172634E-11,-1.61528489E+00
+5.40000000E-01,+6.00000000E+00,-2.05078660E-13,-7.67829873E-12,+7.68103696E-12,-1.59749885E+00,-4.43193596E-13,-9.99143473E-12,+1.00012593E-11,-1.61512462E+00
+5.50000000E-01,+6.00000000E+00,-1.94029629E-13,-7.19247278E-12,+7.19508945E-12,-1.59776655E+00,-4.11051475E-13,-9.30074579E-12,+9.30982468E-12,-1.61496312E+00
+5.60000000E-01,+6.00000000E+00,-1.83071398E-13,-6.71991568E-12,+6.72240893E-12,-1.59803270E+00,-3.80235091E-13,-8.63531516E-12,+8.64368246E-12,-1.61480047E+00
+5.70000000E-01,+6.00000000E+00,-1.72237408E-13,-6.26140461E-12,+6.26377310E-12,-1.59829718E+00,-3.50762515E-13,-7.99577127E-12,+8.00346128E-12,-1.61463672E+00
+5.80000000E-01,+6.00000000E+00,-1.61560557E-13,-5.81766325E-12,+5.81990614E-12,-1.59855989E+00,-3.22646829E-13,-7.38264579E-12,+7.38969281E-12,-1.61447195E+00
+5.90000000E-01,+6.00000000E+00,-1.51072965E-13,-5.38935730E-12,+5.39147430E-12,-1.59882071E+00,-2.95896125E-13,-6.79637155E-12,+6.80280977E-12,-1.61430622E+00
+6.00000000E-01,+6.00000000E+00,-1.40805731E-13,-4.97709025E-12,+4.97908161E-12,-1.59907956E+00,-2.70513530E-13,-6.23728088E-12,+6.24314427E-12,-1.61413959E+00
+6.10000000E-01,+6.00000000E+00,-1.30788691E-13,-4.58139941E-12,+4.58326589E-12,-1.59933634E+00,-2.46497257E-13,-5.70560439E-12,+5.71092657E-12,-1.61397213E+00
+6.20000000E-01,+6.00000000E+00,-1.21050193E-13,-4.20275216E-12,+4.20449508E-12,-1.59959097E+00,-2.23840674E-13,-5.20147019E-12,+5.20628435E-12,-1.61380391E+00
+6.30000000E-01,+6.00000000E+00,-1.11616864E-13,-3.84154264E-12,+3.84316382E-12,-1.59984337E+00,-2.02532392E-13,-4.72490363E-12,+4.72924240E-12,-1.61363497E+00
+6.40000000E-01,+6.00000000E+00,-1.02513397E-13,-3.49808871E-12,+3.49959049E-12,-1.60009349E+00,-1.82556388E-13,-4.27582753E-12,+4.27972288E-12,-1.61346540E+00
+6.50000000E-01,+6.00000000E+00,-9.37623532E-14,-3.17262944E-12,+3.17401464E-12,-1.60034124E+00,-1.63892139E-13,-3.85406293E-12,+3.85754607E-12,-1.61329523E+00
+6.60000000E-01,+6.00000000E+00,-8.53839648E-14,-2.86532304E-12,+2.86659494E-12,-1.60058658E+00,-1.46514786E-13,-3.45933040E-12,+3.46243172E-12,-1.61312454E+00
+6.70000000E-01,+6.00000000E+00,-7.73959701E-14,-2.57624523E-12,+2.57740754E-12,-1.60082945E+00,-1.30395318E-13,-3.09125200E-12,+3.09400095E-12,-1.61295338E+00
+6.80000000E-01,+6.00000000E+00,-6.98134587E-14,-2.30538829E-12,+2.30644511E-12,-1.60106981E+00,-1.15500785E-13,-2.74935368E-12,+2.75177871E-12,-1.61278180E+00
+6.90000000E-01,+6.00000000E+00,-6.26487413E-14,-2.05266062E-12,+2.05361644E-12,-1.60130761E+00,-1.01794520E-13,-2.43306845E-12,+2.43519695E-12,-1.61260986E+00
+7.00000000E-01,+6.00000000E+00,-5.59112432E-14,-1.81788697E-12,+1.81874657E-12,-1.60154281E+00,-8.92364011E-14,-2.14174004E-12,+2.14359826E-12,-1.61243762E+00
+7.10000000E-01,+6.00000000E+00,-4.96074232E-14,-1.60080931E-12,+1.60157777E-12,-1.60177538E+00,-7.77831204E-14,-1.87462727E-12,+1.87624028E-12,-1.61226512E+00
+7.20000000E-01,+6.00000000E+00,-4.37407209E-14,-1.40108843E-12,+1.40177104E-12,-1.60200529E+00,-6.73884806E-14,-1.63090899E-12,+1.63230062E-12,-1.61209242E+00
+7.30000000E-01,+6.00000000E+00,-3.83115337E-14,-1.21830623E-12,+1.21890846E-12,-1.60223252E+00,-5.80037093E-14,-1.40968966E-12,+1.41088248E-12,-1.61191957E+00
+7.40000000E-01,+6.00000000E+00,-3.33172246E-14,-1.05196875E-12,+1.05249622E-12,-1.60245705E+00,-4.95777915E-14,-1.21000556E-12,+1.21102082E-12,-1.61174661E+00
+7.50000000E-01,+6.00000000E+00,-2.87521636E-14,-9.01510023E-13,+9.01968408E-13,-1.60267886E+00,-4.20578201E-14,-1.03083160E-12,+1.03168922E-12,-1.61157360E+00
+7.60000000E-01,+6.00000000E+00,-2.46078022E-14,-7.66296562E-13,+7.66691571E-13,-1.60289793E+00,-3.53893602E-14,-8.71088641E-13,+8.71807219E-13,-1.61140059E+00
+7.70000000E-01,+6.00000000E+00,-2.08727826E-14,-6.45632727E-13,+6.45970039E-13,-1.60311426E+00,-2.95168279E-14,-7.29651510E-13,+7.30248293E-13,-1.61122760E+00
+7.80000000E-01,+6.00000000E+00,-1.75330828E-14,-5.38766778E-13,+5.39051992E-13,-1.60332784E+00,-2.43838802E-14,-6.05357397E-13,+6.05848291E-13,-1.61105470E+00
+7.90000000E-01,+6.00000000E+00,-1.45721954E-14,-4.44897666E-13,+4.45136251E-13,-1.60353866E+00,-1.99338129E-14,-4.97014796E-13,+4.97414379E-13,-1.61088192E+00
+8.00000000E-01,+6.00000000E+00,-1.19713420E-14,-3.63182530E-13,+3.63379778E-13,-1.60374673E+00,-1.61099660E-14,-4.03412855E-13,+4.03734396E-13,-1.61070931E+00
+8.10000000E-01,+6.00000000E+00,-9.70972082E-15,-2.92744840E-13,+2.92905821E-13,-1.60395204E+00,-1.28561312E-14,-3.23331073E-13,+3.23586562E-13,-1.61053690E+00
+8.20000000E-01,+6.00000000E+00,-7.76478629E-15,-2.32683133E-13,+2.32812655E-13,-1.60415459E+00,-1.01169593E-14,-2.55549286E-13,+2.55749469E-13,-1.61036474E+00
