theta_1,theta_2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+7.61677828E+01,+0.00000000E+00,+2.63927782E-01,-6.92422572E-01,+7.41017471E-01,-1.20663104E+00,+9.72691080E-01,-7.42609260E-02,+9.75521718E-01,-7.61980332E-02
+7.64095060E+01,+0.00000000E+00,+2.51867115E-01,-6.94892403E-01,+7.39129553E-01,-1.22306925E+00,+9.73157356E-01,-7.29685486E-02,+9.75889158E-01,-7.48411960E-02
+7.66555233E+01,+0.00000000E+00,+2.39276750E-01,-6.97332641E-01,+7.37242277E-01,-1.24025355E+00,+9.73633092E-01,-7.16535109E-02,+9.76266165E-01,-7.34615227E-02
+7.69060767E+01,+0.00000000E+00,+2.26117144E-01,-6.99732785E-01,+7.35360410E-01,-1.25824055E+00,+9.74118785E-01,-7.03145096E-02,+9.76653233E-01,-7.20577102E-02
+7.71614319E+01,+0.00000000E+00,+2.12344474E-01,-7.02080428E-01,+7.33489674E-01,-1.27709302E+00,+9.74614977E-01,-6.89501135E-02,+9.77050905E-01,-7.06283278E-02
+7.74218813E+01,+0.00000000E+00,+1.97910014E-01,-7.04360873E-01,+7.31636940E-01,-1.29688082E+00,+9.75122261E-01,-6.75587462E-02,+9.77459773E-01,-6.91717995E-02
+7.76877485E+01,+0.00000000E+00,+1.82759398E-01,-7.06556666E-01,+7.29810468E-01,-1.31768190E+00,+9.75641296E-01,-6.61386638E-02,+9.77880495E-01,-6.76863818E-02
+7.79593923E+01,+0.00000000E+00,+1.66831735E-01,-7.08647013E-01,+7.28020204E-01,-1.33958364E+00,+9.76172809E-01,-6.46879295E-02,+9.78313794E-01,-6.61701388E-02
+7.82372129E+01,+0.00000000E+00,+1.50058552E-01,-7.10607052E-01,+7.26278150E-01,-1.36268427E+00,+9.76717607E-01,-6.32043826E-02,+9.78760480E-01,-6.46209099E-02
+7.85216590E+01,+0.00000000E+00,+1.32362512E-01,-7.12406929E-01,+7.24598832E-01,-1.38709480E+00,+9.77276596E-01,-6.16856001E-02,+9.79221455E-01,-6.30362732E-02
+7.88132361E+01,+0.00000000E+00,+1.13655847E-01,-7.14010637E-01,+7.22999890E-01,-1.41294120E+00,+9.77850791E-01,-6.01288506E-02,+9.79697733E-01,-6.14134976E-02
+7.91125171E+01,+0.00000000E+00,+9.38384399E-02,-7.15374506E-01,+7.21502832E-01,-1.44036714E+00,+9.78441343E-01,-5.85310361E-02,+9.80190464E-01,-5.97494862E-02
+7.94201559E+01,+0.00000000E+00,+7.27954298E-02,-7.16445259E-01,+7.20134004E-01,-1.46953742E+00,+9.79049561E-01,-5.68886197E-02,+9.80700952E-01,-5.80407029E-02
+7.97369041E+01,+0.00000000E+00,+5.03942209E-02,-7.17157453E-01,+7.18925858E-01,-1.50064225E+00,+9.79676943E-01,-5.51975337E-02,+9.81230697E-01,-5.62830810E-02
+8.00636329E+01,+0.00000000E+00,+2.64806800E-02,-7.17430079E-01,+7.17918619E-01,-1.53390261E+00,+9.80325226E-01,-5.34530607E-02,+9.81781432E-01,-5.44719042E-02
+8.04013616E+01,+0.00000000E+00,+8.74252644E-04,-7.17161977E-01,+7.17162510E-01,-1.56957728E+00,+9.80996436E-01,-5.16496794E-02,+9.82355178E-01,-5.26016524E-02
+8.07512952E+01,+0.00000000E+00,-2.66384046E-02,-7.16225553E-01,+7.16720759E-01,-1.60797195E+00,+9.81692959E-01,-4.97808590E-02,+9.82954322E-01,-5.06657963E-02
+8.11148757E+01,+0.00000000E+00,-5.63118639E-02,-7.14458006E-01,+7.16673753E-01,-1.64945132E+00,+9.82417648E-01,-4.78387805E-02,+9.83581712E-01,-4.86565185E-02
+8.14938530E+01,+0.00000000E+00,-8.84533245E-02,-7.11648830E-01,+7.17124848E-01,-1.69445563E+00,+9.83173954E-01,-4.58139516E-02,+9.84240795E-01,-4.65643285E-02
+8.18903855E+01,+0.00000000E+00,-1.23438351E-01,-7.07521550E-01,+7.18208723E-01,-1.74352367E+00,+9.83966124E-01,-4.36946587E-02,+9.84935814E-01,-4.43775149E-02
+8.23071875E+01,+0.00000000E+00,-1.61733173E-01,-7.01706274E-01,+7.20103683E-01,-1.79732584E+00,+9.84799487E-01,-4.14661644E-02,+9.85672092E-01,-4.20813429E-02
+8.27477531E+01,+0.00000000E+00,-2.03927286E-01,-6.93697007E-01,+7.23050396E-01,-1.85671343E+00,+9.85680885E-01,-3.91094898E-02,+9.86456466E-01,-3.96568364E-02
+8.32167111E+01,+0.00000000E+00,-2.50782961E-01,-6.82782429E-01,+7.27381563E-01,-1.92279538E+00,+9.86619360E-01,-3.65994815E-02,+9.87297971E-01,-3.70788459E-02
+8.37204194E+01,+0.00000000E+00,-3.03314134E-01,-6.67927703E-01,+7.33571319E-01,-1.99706471E+00,+9.87627302E-01,-3.39015755E-02,+9.88208988E-01,-3.43128116E-02
+8.42680320E+01,+0.00000000E+00,-3.62920161E-01,-6.47558805E-01,+7.42323008E-01,-2.08162225E+00,+9.88722508E-01,-3.09659859E-02,+9.89207303E-01,-3.13089536E-02
+8.48735999E+01,+0.00000000E+00,-4.31632427E-01,-6.19132495E-01,+7.54739424E-01,-2.17961155E+00,+9.89932226E-01,-2.77162644E-02,+9.90320152E-01,-2.79908309E-02
+8.55607777E+01,+0.00000000E+00,-5.12627007E-01,-5.78164502E-01,+7.72696991E-01,-2.29618412E+00,+9.91302220E-01,-2.40236571E-02,+9.91593277E-01,-2.42297003E-02
+8.63756925E+01,+0.00000000E+00,-6.11509941E-01,-5.15564506E-01,+7.99844465E-01,-2.44111761E+00,+9.92921504E-01,-1.96369907E-02,+9.93115665E-01,-1.97744041E-02
+8.74374413E+01,+0.00000000E+00,-7.40872013E-01,-4.07216682E-01,+8.45409230E-01,-2.63902195E+00,+9.95019314E-01,-1.39074838E-02,+9.95116502E-01,-1.39761892E-02
+9.00000000E+01,+0.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
